id,latitude,longitude,class
786,39157.3919,-121590.2438,customer
787,38047.4231,-120690.7637,customer
788,38243.247,-121855.2381,customer
789,38080.1969,-121732.177,customer
790,36722.1722,-119717.9182,customer
791,38070.1986,-122538.5899,customer
792,39316.5647,-120811.0516,customer
793,36623.5615,-120406.2754,customer
794,37714.6518,-121558.0031,customer
795,38358.246,-122334.9761,customer
796,37814.0949,-120272.6907,customer
797,40269.5967,-122556.399,customer
798,38090.4742,-121872.7367,customer
799,41905.4347,-121409.7125,customer
800,37630.7636,-121287.1623,customer
801,39058.5069,-121138.283,customer
802,35326.626,-118739.8158,customer
803,35053.0319,-120596.2816,customer
804,34635.554,-115348.0383,customer
805,35191.6356,-117576.7246,customer
806,34940.0013,-114792.4701,customer
807,34727.7673,-116313.3512,customer
808,34981.9286,-116594.1953,customer
809,34810.5357,-120598.7812,customer
810,34759.7111,-116355.298,customer
811,33985.293,-117361.1556,customer
812,35548.8482,-117451.4446,customer
813,33848.3517,-117253.9277,customer
814,41121.2775,-121144.1396,customer
815,38091.0301,-121687.7321,customer
816,34508.0466,-119291.5028,customer
817,38399.0786,-120527.426,customer
818,39264.8954,-123591.1224,customer
819,37709.3764,-122438.5829,customer
820,36903.0027,-119123.1713,customer
821,39473.2217,-121269.1283,customer
822,41709.2899,-123450.3347,customer
823,38114.3652,-120454.9209,customer
824,37698.2612,-119755.1719,customer
825,41334.8819,-121697.7726,customer
826,40727.6534,-122079.1666,customer
827,41378.2159,-121562.2136,customer
828,40762.3562,-123869.2205,customer
829,39196.2779,-122715.8229,customer
830,39219.6106,-122637.4877,customer
831,37377.9886,-118676.786,customer
832,41910.1394,-122555.8584,customer
833,40240.4367,-121691.0921,customer
834,33820.2946,-117638.6618,customer
835,34237.229,-117415.6038,customer
836,34796.0902,-118852.5956,customer
837,33690.021,-117339.2065,customer
838,34754.4256,-119066.7709,customer
839,37547.7132,-119644.6015,customer
840,41239.8947,-120532.4537,customer
841,40816.5343,-122766.6894,customer
842,37126.0578,-122122.1869,customer
843,38805.4624,-123017.2227,customer
844,36824.3999,-121740.5047,customer
845,40598.1867,-124157.2756,customer
846,36513.8398,-119554.0175,customer
847,36606.0444,-118062.8654,customer
848,37542.1617,-122516.0892,customer
849,39435.4432,-121538.0243,customer
850,38790.7339,-121235.7828,customer
851,39214.3343,-122009.4175,customer
852,38291.859,-122458.0356,customer
853,38524.9065,-121970.8017,customer
854,34898.5937,-117022.818,customer
855,34096.6764,-117719.7785,customer
856,33036.9867,-117291.9818,customer
857,34426.3886,-117300.8784,customer
858,33931.9578,-117946.1734,customer
859,33766.9623,-118189.2348,customer
860,35419.6799,-119019.5452,customer
861,35142.7533,-120641.2827,customer
862,34121.397,-118106.4585,customer
863,36059.3973,-119312.0577,customer
864,34360.8341,-117633.3884,customer
865,34158.6208,-116786.69,customer
866,38912.4032,-123310.8411,customer
867,37782.9847,-122389.693,customer
868,38708.2357,-121329.9513,customer
869,36821.6159,-120436.2833,customer
870,36764.9501,-119658.4716,customer
871,41064.868,-122704.1895,customer
872,37275.7765,-122008.5698,customer
873,39532.6673,-121157.4587,customer
874,41799.3263,-121319.4317,customer
875,41200.4379,-121766.6607,customer
876,39742.3841,-121524.6927,customer
877,38213.8064,-121088.5546,customer
878,38959.9078,-120097.963,customer
879,36822.7256,-119862.3722,customer
880,39589.8801,-122449.9907,customer
881,37580.4874,-120984.9325,customer
882,37596.8764,-120866.0408,customer
883,37628.2659,-121912.1802,customer
884,37105.5028,-122052.7402,customer
885,36753.5611,-120381.5574,customer
886,39186.5648,-120832.7162,customer
887,39526.5558,-121179.4038,customer
888,39076.2853,-120977.999,customer
889,39611.2768,-121222.4606,customer
890,41235.4313,-122272.5086,customer
891,38774.3504,-119902.9575,customer
892,38469.6301,-121804.6844,customer
893,37828.8158,-120912.1571,customer
894,36710.2258,-119851.258,customer
895,34006.4012,-118062.2899,customer
896,35442.7512,-120892.1254,customer
897,32933.3791,-115405.5405,customer
898,36301.6172,-119194.8318,customer
899,35178.5779,-119541.2328,customer
900,34125.0096,-117562.5521,customer
901,34249.4509,-117457.5498,customer
902,33709.1863,-117626.1603,customer
903,32738.6713,-115994.18,customer
904,34080.5651,-118072.846,customer
905,34051.9548,-118046.7339,customer
906,38545.4682,-123228.0625,customer
907,41962.9045,-123105.3238,customer
908,39223.5117,-123768.6251,customer
909,39977.9253,-123807.2472,customer
910,39619.6036,-122193.8726,customer
911,38557.1289,-120726.5992,customer
912,40597.6569,-121749.7117,customer
913,41966.8104,-122203.0698,customer
914,38092.4224,-122827.2143,customer
915,38304.3608,-120234.0819,customer
916,39009.0663,-123366.1194,customer
917,40107.9215,-123900.031,customer
918,39015.4515,-122758.0453,customer
919,38714.3479,-122129.14,customer
920,38247.9728,-120844.3819,customer
921,38408.8005,-121006.8866,customer
922,36706.8916,-119008.1641,customer
923,38737.1314,-122942.2202,customer
924,38162.4181,-120053.241,customer
925,40710.1494,-122441.4006,customer
926,37216.0428,-117687.3044,customer
927,40129.8788,-122121.1032,customer
928,36611.6265,-121832.1738,customer
929,39190.1681,-122169.9753,customer
930,39853.764,-123431.9628,customer
931,39299.6278,-120292.422,customer
932,36521.0596,-119018.9934,customer
933,39605.7184,-121766.9207,customer
934,39614.6021,-123367.2353,customer
935,38738.2364,-120712.9871,customer
936,39609.8793,-123012.7822,customer
937,40295.6967,-123825.3142,customer
938,37934.091,-121383.0033,customer
939,36780.7802,-119023.4438,customer
940,39695.9919,-122194.4294,customer
941,38627.4043,-121432.4537,customer
942,41145.1607,-121676.9348,customer
943,37479.3824,-122165.52,customer
944,37348.8262,-120979.6501,customer
945,37491.6031,-120531.029,customer
946,39108.796,-120159.3573,customer
947,40026.2607,-123490.3007,customer
948,38036.5894,-122745.822,customer
949,41995.1554,-121420.2685,customer
950,40622.3721,-122465.8452,customer
951,40870.4078,-123958.3922,customer
952,38677.1332,-123135.282,customer
953,38922.6823,-123457.7869,customer
954,39555.1593,-123429.7352,customer
955,37150.5008,-121671.6131,customer
956,40435.1568,-121869.9903,customer
957,39444.3437,-120703.5499,customer
958,38228.5281,-122614.1517,customer
959,39307.6744,-123799.4591,customer
960,40326.2701,-121522.7557,customer
961,39959.0431,-122718.0576,customer
962,37834.9263,-122129.6871,customer
963,38513.2452,-122904.9949,customer
964,37176.0567,-121820.7855,customer
965,40006.8176,-123344.4639,customer
966,39586.5575,-121076.901,customer
967,41169.6048,-121714.7142,customer
968,38891.0099,-121123.5582,customer
969,39069.0598,-121626.0762,customer
970,39722.3844,-121496.6362,customer
971,40445.9712,-123992.8219,customer
972,39966.2591,-123795.3024,customer
973,38682.96,-120662.9854,customer
974,40916.5388,-122385.8447,customer
975,39963.2255,-120898.2865,customer
976,38589.0723,-121302.728,customer
977,39889.0426,-123113.6223,customer
978,41133.2121,-122075.2795,customer
979,39902.6627,-121353.0221,customer
980,40145.7048,-123278.9101,customer
981,37680.7628,-121272.9961,customer
982,38440.4675,-122714.4314,customer
983,37824.9275,-120197.4107,customer
984,38523.5217,-122795.8234,customer
985,41280.1551,-122188.6175,customer
986,38311.8593,-120719.9335,customer
987,37517.9921,-119835.1676,customer
988,37502.1592,-120238.241,customer
989,37598.5468,-122387.1942,customer
990,37290.7749,-120318.5161,customer
991,41376.2377,-123476.1693,customer
992,36658.2931,-121630.7781,customer
993,39964.3208,-122744.7247,customer
994,38713.7931,-121753.5748,customer
995,37083.5594,-121789.1183,customer
996,39827.6528,-123604.1869,customer
997,38904.6249,-123226.1177,customer
998,38997.9543,-120851.6017,customer
999,41059.291,-124143.1246,customer
1000,39822.9525,-120670.2213,customer
1001,37822.7045,-122138.8541,customer
1002,38900.454,-121214.6723,customer
1003,38653.5161,-122358.0335,customer
1004,37697.7107,-122480.5283,customer
1005,37869.3671,-119650.1705,customer
1006,37308.5532,-121889.6771,customer
1007,39770.9877,-123390.016,customer
1008,33071.1507,-115184.6975,customer
1009,32835.0521,-116766.4109,customer
1010,34725.8226,-116250.8484,customer
1011,34116.3979,-118256.4637,customer
1012,36476.6016,-118030.9189,customer
1013,36380.2416,-121002.6883,customer
1014,35399.4055,-119408.4485,customer
1015,35017.7544,-120583.7813,customer
1016,33688.6346,-116416.4015,customer
1017,34145.8435,-116982.5321,customer
1018,34463.3246,-120043.1979,customer
1019,34350.5556,-117885.0634,customer
1020,35326.6409,-120677.6716,customer
1021,34269.1696,-118737.5916,customer
1022,34353.8925,-116858.3644,customer
1023,33801.408,-116640.8497,customer
1024,34109.7338,-117170.594,customer
1025,33552.5247,-117809.222,customer
1026,34312.5067,-115242.2025,customer
1027,32860.3266,-115406.0979,customer
1028,34142.5078,-118255.075,customer
1029,36320.7998,-121243.8138,customer
1030,36401.339,-119718.7441,customer
1031,35517.7324,-118518.6972,customer
1032,34012.2356,-118204.7944,customer
1033,34469.16,-119119.8289,customer
1034,33961.6801,-118353.1311,customer
1035,35974.6706,-118540.9204,customer
1036,34256.6706,-119189.2747,customer
1037,35361.0824,-120215.428,customer
1038,33638.6334,-117343.9286,customer
1039,36433.2835,-119686.799,customer
1040,34521.104,-117983.6793,customer
1041,33972.7911,-117708.1106,customer
1042,34061.1179,-118740.3651,customer
1043,32803.1081,-115447.4904,customer
1044,34429.1624,-118442.305,customer
1045,34206.3938,-118224.241,customer
1046,34226.3926,-118066.1797,customer
1047,35619.401,-119332.6121,customer
1048,34090.0097,-117750.3348,customer
1049,34484.4365,-119299.2808,customer
1050,32797.8265,-117240.3142,customer
1051,34124.1718,-116220.8414,customer
1052,33844.4601,-117817.8341,customer
1053,36356.6169,-119663.7412,customer
1054,35471.0686,-119126.7707,customer
1055,33739.744,-116412.79,customer
1056,35322.4648,-119679.2928,customer
1057,33756.9615,-118353.9613,customer
1058,35240.7944,-118576.7566,customer
1059,36384.6719,-119098.4395,customer
1060,33501.6932,-117662.5509,customer
1061,33947.2359,-118085.3451,customer
1062,36398.5613,-119664.2975,customer
1063,36424.687,-121326.3187,customer
1064,35113.0235,-119471.5087,customer
1065,33251.1454,-117420.8732,customer
1066,33727.7956,-118082.2856,customer
1067,35549.6939,-120706.0049,customer
1068,32632.5621,-116179.7389,customer
1069,34987.1933,-118514.5308,customer
1070,35889.4095,-120705.7261,customer
1071,33117.5411,-115558.8781,customer
1072,34060.8467,-117146.4255,customer
1073,34285.2803,-119160.385,customer
1074,33780.018,-118262.5711,customer
1075,34409.7208,-117589.4979,customer
1076,40680.4279,-122370.8419,customer
1077,40704.0345,-122850.0237,customer
1078,33760.5723,-117934.2249,customer
1079,38610.452,-121383.092,customer
1080,40137.0975,-122588.0621,customer
1081,35043.039,-116295.0193,customer
1082,36255.4945,-117993.9712,customer
1083,36794.3897,-118905.1066,customer
1084,35637.4701,-120560.9977,customer
1085,38547.1327,-122816.3802,customer
1086,34042.5086,-118561.1935,customer
1087,34066.3976,-118473.1361,customer
1088,34200.5602,-118449.2491,customer
1089,37599.1005,-121924.4028,customer
1090,34497.7694,-119337.8938,customer
1091,38581.2957,-122451.0907,customer
1092,40612.3766,-122034.4419,customer
1093,37759.0947,-122028.2947,customer
1094,39177.3953,-120975.7783,customer
1095,39362.9622,-120171.0319,customer
1096,39315.1842,-120192.6976,customer
1097,38457.4111,-122671.3746,customer
1098,37908.5357,-121600.2291,customer
1099,34413.3292,-119860.9718,customer
1100,38937.9535,-121092.7242,customer
1101,39443.7736,-123385.2887,customer
1102,34014.73,-118814.8119,customer
1103,39044.3519,-120124.3542,customer
1104,38737.9576,-121050.4995,customer
1105,38706.8485,-120611.5947,customer
1106,33787.7941,-117917.5584,customer
1107,33747.7953,-118110.3423,customer
1108,33681.4085,-117878.6677,customer
1109,37986.0355,-120318.8025,customer
1110,37389.662,-122247.7446,customer
1111,38010.4782,-122584.4242,customer
1112,38131.8648,-120427.9757,customer
1113,37959.6473,-120635.4822,customer
1114,38054.6446,-120218.8001,customer
1115,36903.2823,-119797.6481,customer
1116,37401.6071,-122058.5727,customer
1117,36083.2858,-119145.3841,customer
1118,34528.3274,-117416.9923,customer
1119,34383.134,-117381.355,customer
1120,34141.6764,-117450.3265,customer
1121,33962.5163,-117158.9244,customer
1122,33833.3516,-117296.1512,customer
1123,33499.4724,-117133.3642,customer
1124,33570.8574,-117635.6052,customer
1125,39904.3386,-120750.7815,customer
1126,37609.3754,-121051.8789,customer
1127,34140.0159,-114361.3425,customer
1128,33740.0206,-116938.9122,customer
1129,38421.0209,-121423.8414,customer
1130,37314.9424,-122003.0145,customer
1131,34051.6769,-117968.398,customer
1132,33595.3039,-116952.5243,customer
1133,33154.7609,-117126.6994,customer
1134,33073.6526,-117164.2007,customer
1135,32819.7701,-117273.093,customer
1136,32701.4414,-117066.9735,customer
1137,34258.3371,-119149.5511,customer
1138,34929.9785,-120441.8304,customer
1139,36965.2295,-121769.1177,customer
1140,37783.2614,-121542.7262,customer
1141,34863.8327,-120402.7052,customer
1142,34485,-118170.5556,customer
1143,40253.313,-121149.789,customer
1144,39111.9444,-121565.2778,customer
1145,40575.2778,-122370.5556,customer
1146,34058.3333,-117016.6667,customer
1147,41307.5,-122772.7778,customer
1148,33963.5796,-117564.1823,customer
1149,39613.321,-105016.6498,customer
1150,40762.4816,-105175.5354,customer
1151,40985.7953,-108663.1649,customer
1152,40771.3787,-103031.0328,customer
1153,40467.1919,-107953.6897,customer
1154,40087.4759,-108804.8292,customer
1155,40440.2597,-106143.6339,customer
1156,40206.919,-107695.9007,customer
1157,39451.9225,-108052.8529,customer
1158,39120.8143,-108608.1508,customer
1159,39426.3719,-107239.4972,customer
1160,39052.2091,-107469.2211,customer
1161,39646.9295,-106951.7109,customer
1162,37916.3803,-108940.1062,customer
1163,40580.2601,-105700.0042,customer
1164,40558.3148,-105965.8486,customer
1165,40389.7059,-105464.1626,customer
1166,40330.5401,-105862.2349,customer
1167,40159.1521,-105396.3831,customer
1168,40040.264,-105881.1236,customer
1169,40109.7078,-105358.3262,customer
1170,40122.2065,-105013.0355,customer
1171,37344.996,-108289.2487,customer
1172,39363.0413,-106730.0359,customer
1173,39235.2677,-106276.9678,customer
1174,40524.1479,-104851.0819,customer
1175,40481.9249,-104699.687,customer
1176,40336.0942,-104941.9201,customer
1177,40348.8703,-104701.9102,customer
1178,40151.3727,-104940.8102,customer
1179,40073.5941,-104643.0199,customer
1180,39904.9872,-105589.1671,customer
1181,39955.5414,-105229.711,customer
1182,39863.5984,-105588.3336,customer
1183,39742.7659,-105506.6634,customer
1184,39712.4876,-105251.6565,customer
1185,39618.3213,-105292.7696,customer
1186,40687.7679,-103008.2571,customer
1187,40510.5438,-102719.9198,customer
1188,40287.2029,-103707.4502,customer
1189,40146.3705,-103584.3905,customer
1190,40073.3169,-103792.7276,customer
1191,39946.379,-102315.4743,customer
1192,39435.5446,-105393.8855,customer
1193,39348.0441,-105927.2373,customer
1194,39063.6026,-105358.6068,customer
1195,37225.5593,-107598.1123,customer
1196,37027.2293,-107150.5963,customer
1197,39808.3196,-104933.8675,customer
1198,39740.5361,-104030.5127,customer
1199,39365.2677,-104921.3702,customer
1200,38760.2614,-108010.0669,customer
1201,38255.5447,-108271.1917,customer
1202,38801.6501,-107902.0083,customer
1203,37935.5491,-107898.6765,customer
1204,37854.9968,-107572.2819,customer
1205,38459.4365,-107302.2779,customer
